Schm Desc,Rate,Sanct Lim,Balance,Status
17,11.75,1840000,5379.8,1
17,12.5,226000,88953.97,1
17,12.5,220000,169758.74,1
17,8.5,700000,-37890.58,1
17,12.75,810000,110253.86,3
17,8.5,4497700,4837408.23,1
17,10.37,148500,169058.55,1
17,13.03,3600000,3162873.24,1
17,10.78,900000,8659.46,1
17,12.53,400000,-2371.49,1
17,8,240000,-546.26,1
17,8.5,800000,815734.72,1
17,9.75,306000,-23025.04,1
17,10.03,116100,133989.23,1
17,9,810000,45934.14,1
17,8.75,360000,3920.31,1
17,9.56,238500,61000,1
17,10.25,72000,71210.75,1
17,11,63000,63251.44,1
17,10.5,150000,2788.65,1
17,8.5,100000,78860.68,1
17,7,450000,452518.63,1
2,9,4000000,3046437.07,1
2,9,3750000,1996079.9,1
2,9,4500000,4276128.11,1
2,9,8000000,2258156.93,1
4,9,1000000,749912.68,1
4,9,1300000,820081.34,1
4,14,940000,0,3
4,9,650000,280999.97,1
4,9,850000,511191.27,1
4,9,500000,155237.36,1
4,9,1200000,1044837.65,1
4,9,1500000,1028728.47,1
4,9,800000,471077.35,1
4,19,500000,126318.06,3
4,9,390000,126205.18,1
4,22,500000,317480.01,3
4,9,688000,548703.93,1
4,9,1000000,45147.28,1
4,9,460000,293919.02,1
4,9,500000,357827.42,1
4,9,2000000,1346253.4,1
4,9,1200000,224659.31,1
4,9,800000,378183.53,1
4,9,160000,114038.19,1
4,9,1000000,768956.95,1
4,9,300000,56910.19,1
4,9,1500000,653292.47,1
4,9,200000,80989.62,1
4,9,315000,197872.39,1
4,9,375000,221974.25,1
4,9,400000,160994.75,1
4,9,2000000,1243643.93,1
4,9,1000000,214632.51,1
4,9,500000,326117.67,1
4,9,700000,30741.62,1
4,9,700000,484984.52,1
4,9,748000,501832.5,1
4,9,300000,221689.75,1
4,9,300000,109475.18,1
4,9,480000,307839.07,1
4,9,373000,341712.18,1
4,9,450000,414101.5,1
4,9,400000,183455.67,1
4,9,430000,393781.66,1
4,9,100000,-97.73,1
4,9,375000,318268.93,1
4,9,220000,176110.95,1
4,9,400000,204973.77,1
4,9,320000,117639.76,1
4,9,400000,300356.29,1
4,12.5,100000,0,4
4,9,145000,60288.93,1
4,9,210000,65698.06,1
4,9,1000000,641383.55,1
4,9,1500000,929504.12,1
4,9,360000,133647.91,1
4,9,220000,96010.03,1
4,9,200000,90943.34,1
4,9,124000,95169.48,1
4,9,200000,81893.01,1
4,9,280000,81251.87,1
4,9,100000,9547.06,1
4,9,200000,164061.53,1
4,9,180000,63492.95,1
4,9,280000,178306.32,1
4,9,500000,283529.49,1
4,9,325000,269221.6,1
4,9,480000,404465.87,1
4,9,310000,268082.49,1
4,9,400000,353285.63,1
4,9,461000,420036.61,1
4,9,1000000,585197.97,1
4,9,1000000,600913.68,1
4,9,1000000,642042.94,1
4,9,174000,51279.44,1
4,9,500000,141249.61,1
4,9,160000,83547.73,1
4,9,1000000,748892.2,1
4,9,1500000,1055365.12,1
4,9,178000,153281.48,1
4,9,150000,55576.76,1
4,9,125000,46554.43,1
4,9,170000,63099.04,1
4,9,525000,417190.12,1
4,9,200000,77026.39,1
4,9,455000,385652.21,1
4,9,700000,504437.93,1
4,9,300000,210202.62,1
4,9,450000,356932.17,1
4,9,315000,259073.8,1
4,9,1000000,836861.92,1
4,9,400000,360223.18,1
4,9,250000,99351.36,1
4,9,300000,276549.84,1
4,9,700000,526773.23,1
4,9,320000,339119.5,1
4,9,500000,216898.93,1
4,9,322000,251626.65,1
4,9,180000,82370.78,1
4,9,200000,144935.85,1
4,9,300000,128351.93,1
4,9,120000,79956.45,1
4,9,350000,293363.38,1
4,9,160000,118116.06,1
4,9,350000,247511.17,1
4,9,350000,214135.78,1
4,9,600000,400711.58,1
4,9,154000,113729.01,1
4,9,150000,103659.81,1
4,9,144000,108669.89,1
4,9,500000,362277.75,1
4,9,301000,230678.22,1
4,9,485000,383833.02,1
4,9,460000,301328.07,1
4,9,450000,218998.67,1
4,9,600000,344100.43,1
4,9,865000,564444.42,1
4,9,700000,428200.98,1
4,9,400000,357151.05,1
4,9,330000,265724,1
4,9,1000000,598078.88,1
4,9,800000,619653.34,1
4,9,430000,342037.8,1
4,9,400000,359857.11,1
4,9,150000,94339.26,1
4,9,200000,170307.91,1
4,9,310000,280039.91,1
4,9,120000,77401.68,1
4,9,150000,130953.69,1
4,9,300000,223173.2,1
4,9,300000,223173.2,1
4,9,155000,133203.54,1
4,9,175000,140501.2,1
4,9,300000,229631.22,1
4,9,300000,230783.28,1
4,9,400000,308419.57,1
4,9,138000,118081.49,1
4,9,300000,240156.53,1
4,9,138000,118314.77,1
4,9,126000,115040.14,1
4,9,165000,144366.04,1
4,9,310000,281092.59,1
4,9,160000,108111.29,1
4,9,300000,193582.1,1
4,9,170000,144634.31,1
4,9,145000,118994.57,1
4,9,149000,122172,1
4,9,285000,242521.55,1
4,9,150000,136369.95,1
4,9,133000,111861.08,1
4,9,300000,238946.28,1
4,9,200000,124298.57,1
4,9,150000,119699.45,1
4,9,150000,110504.18,1
4,9,146000,90544.71,1
4,9,130000,107640.42,1
4,9,440000,407794.12,1
4,9,400000,381908.44,1
4,9,139000,119789.17,1
4,9,150000,141410.82,1
4,9,140000,125492.31,1
4,9,350000,279943.85,1
4,9,370000,364148.27,1
4,9,100000,69588.52,1
4,9,155000,143767.64,1
4,9,200000,139526.5,1
4,9,300000,268075.79,1
4,9,160000,111204.56,1
4,9,430000,407167.04,1
4,9,200000,174878.73,1
4,9,123000,103214.47,1
4,9,300000,210113.83,1
4,9,150000,126752.64,1
4,9,123000,104177.89,1
4,9,125000,83854.99,1
4,9,305000,257372.3,1
4,9,200000,133856.79,1
4,9,300000,218075.93,1
4,9,123000,104581.42,1
4,9,300000,277086.52,1
4,9,140000,125539.43,1
4,9,300000,269707.75,1
4,9,250000,223515.99,1
4,9,130000,103796.67,1
4,9,250000,188080.1,1
4,9,230000,199698.68,1
4,9,195000,180774.79,1
4,9,325000,304117.38,1
4,9,135000,124796.36,1
4,9,200000,165288.63,1
4,9,135000,114720.54,1
4,9,280000,238237.31,1
4,9,190000,165734.4,1
4,9,251000,213953.9,1
4,9,336000,275486.48,1
4,9,310000,262474.59,1
4,9,300000,247304.85,1
4,9,100000,84773.13,1
4,9,100000,82251.77,1
4,9,175000,119311.78,1
4,9,160000,136058,1
4,9,430000,347533.53,1
4,9,190000,107202.3,1
18,15,1000000,1251468.31,6
5,9,400000,383661.57,1
5,9,163000,163000,1
5,9,487000,459250.98,1
5,9,248000,248000,1
5,9,150000,146317.54,1
5,9,451000,426801.96,1
5,9,200000,187518.87,1
5,9,250000,219516.51,1
5,9,300000,262603.82,1
5,9,200000,184190.48,1
5,9,250000,212647,1
5,9,168000,159845.64,1
5,9,300000,276590.33,1
5,9,200000,190241.66,1
5,9,250000,231063.07,1
5,9,250000,218123.31,1
5,9,245000,245000,1
5,9,195000,171648.07,1
5,9,350000,323860.4,1
5,9,250000,224074.55,1
5,9,280000,267380.95,1
5,9,130000,130000,1
5,9,245000,245000,1
5,9,330000,330000,1
5,9,200000,200000,1
5,9,250000,250000,1
5,9,335000,335000,1
5,9,200000,200000,1
5,9,300000,283700.29,1
5,9,550000,534942.52,1
5,9,130000,123362.56,1
5,9,200000,183860.33,1
5,9,300000,285438.66,1
5,9,300000,276209.59,1
5,9,177000,163278.16,1
5,9,445000,425468.05,1
5,9,310000,286518.18,1
5,9,397000,380805.8,1
5,9,110000,97245.93,1
5,9,260000,240564.98,1
5,9,300000,269856.28,1
5,9,300000,278113.3,1
5,9,200000,190191.66,1
5,9,250000,243817.7,1
5,9,145000,137633.24,1
5,9,200000,195355.22,1
5,9,220000,214654.06,1
5,9,200000,200000,1
5,9,250000,250000,1
5,9,290000,290000,1
5,9,200000,200000,1
5,9,250000,250000,1
5,9,250000,250000,1
5,9,250000,250000,1
5,9,100000,100000,1
5,9,275000,275000,1
6,0,990000,0,2
1,16,2000000,475697.79,3
1,15,7000000,-1397961.49,3
20,9,2450000,921830.4,1
16,13.25,400000,157528.49,1
16,9,400000,98510.99,1
16,10.27,60000,53186.94,1
16,10.78,90000,77813.71,1
16,11.75,241200,223233.14,1
16,11.56,183600,157455.74,1
16,9,100000,19132.01,4
16,9,360000,60317.28,1
16,11,450000,255256.25,1
16,9,90000,15581.54,1
16,9,450000,152111.32,1
16,11.83,100000,97991.16,1
16,13,230000,230000,1
16,11.25,175000,99797.6,1
16,9.75,80000,41952.85,1
16,13.75,54000,10060.43,1
16,12.75,200000,72526.88,1
16,8.5,495000,435268.98,1
16,13.03,404000,252780.92,1
16,10.75,150000,74429.73,4
16,11.25,85000,78275.2,1
16,11.25,54000,49744.22,1
16,11.81,445500,429181.06,1
16,9,480000,305896,1
16,11.56,70000,53621.79,1
16,14,200000,137670.45,1
16,10.25,193500,170137.54,1
16,11.5,90000,0,1
16,10.25,200000,97259.05,1
16,13,225000,91258.04,1
16,11,499000,210740.95,1
16,11.78,900000,539561.14,1
16,6.5,240000,240000,1
17,11.32,247000,226106.39,1
17,8.25,5000000,3870735.45,1
17,7,180000,184741.44,1
17,9,270000,4215.91,1
17,,300000,299219.98,1
17,11.25,117000,5290.48,1
17,10.78,445000,492670.53,1
17,7,490000,103846.1,1
17,12.5,500000,-0.14,1
17,6.5,499500,389214.51,1
17,8.5,2000000,6635.28,1
17,13.75,54000,64109.5,1
17,11.75,1500000,1033962.88,1
2,9,2700000,2657728.42,1
2,9,2800000,2792214.67,1
4,9,960000,783642.08,1
4,9,560000,506217.77,1
4,9,300000,65374.24,1
4,9,755000,532712.96,1
4,9,720000,450003.34,1
4,9,1000000,897973.37,1
4,9,500000,328072.88,1
4,9,500000,510479.17,1
4,9,700000,492473.54,1
4,9,500000,356140.67,1
4,9,350000,261427.8,1
4,9,380000,317869.2,1
4,9,174000,56247.78,1
4,9,1200000,1210840.8,1
4,0,500000,0,2
4,10.5,160000,135285.33,3
4,12.5,265000,129071.57,3
4,9,2000000,1635991.43,1
4,9,970000,646001.48,1
4,17,700000,362866.19,3
4,9,500000,380808.18,1
4,13.5,100000,50731.54,3
4,9,1500000,1198704.39,1
4,9,740000,596264.32,1
4,9,600000,233073.69,1
4,9,380000,168412.27,1
4,12.5,430000,8288.56,4
4,12.5,200000,27917.8,1
4,9,2000000,1800592.39,1
4,9,100000,7674.93,1
4,9,480000,183127.25,1
4,9,1930000,1905374.02,1
4,9,200000,58393.45,1
4,9,700000,438957.75,1
4,9,1500000,1356220.7,1
4,9,118000,48967.69,1
4,9,700000,504576.06,1
4,9,310000,195581.91,1
4,9,100000,9273.42,1
4,9,680000,508719.67,1
4,9,400000,331652.12,1
4,9,342000,248198.65,1
4,9,400000,273538.17,1
4,9,1375000,1230522.19,1
4,9,500000,48478.28,1
4,9,320000,272316.64,1
4,9,300000,196142.27,1
4,9,304000,236833.63,1
4,9,295000,138240.23,1
4,9,1500000,1214317.33,1
4,9,495000,440239.36,1
4,9,1000000,881847.91,1
4,9,500000,363241.48,1
4,9,370000,283618.14,1
4,9,300000,182969.08,1
4,9,290000,188943.67,1
4,9,220000,181148.56,1
4,9,500000,444311.24,1
4,9,300000,255497.25,1
4,9,280000,230269.31,1
4,9,120000,130411.7,1
4,9,380000,283521.85,1
4,9,295000,241836.71,1
4,9,301000,301375.86,1
4,9,200000,170299.79,1
4,9,250000,192630.15,1
4,9,150000,126764.44,1
4,9,285000,256033.83,1
4,9,240000,209077.43,1
4,9,210000,194476.71,1
4,9,1000000,982874.83,1
4,9,200000,145289.03,1
4,9,260000,240269.3,1
4,9,240000,174282.8,1
4,9,350000,254068.82,1
4,9,250000,224756.46,1
4,9,200000,189933.37,1
4,9,520000,447347.96,1
4,9,270000,223139.67,1
4,9,242000,223558.4,1
4,9,380000,338144.02,1
4,9,300000,239848.17,1
4,9,800000,713023.14,1
4,9,260000,213429.54,1
4,9,290000,239581.05,1
4,9,240000,204930.55,1
4,9,200000,165340.98,1
4,9,455000,300242.15,1
4,9,238000,144935.68,1
4,9,163000,139706.31,1
4,9,200000,36691.17,1
4,9,300000,119459.5,1
4,9,290000,248386.66,1
4,9,304000,232213.45,1
4,9,350000,318440.58,1
4,9,490000,405469.08,1
4,9,200000,197049.1,1
4,9,280000,206979.06,1
4,9,360000,330802.3,1
4,9,170000,119313.83,1
4,9,840000,771872.04,1
4,9,400000,237797.09,1
18,9,1000000,263613.06,1
5,9,800000,733038.59,1
5,9,800000,771066.85,1
5,9,400000,367454.25,1
5,9,450000,413269.15,1
5,9,1075000,1075000,1
5,9,2000000,1947261.08,1
5,9,360000,335206.19,1
5,9,200000,182877.58,1
5,9,400000,378640.65,1
5,9,425000,382557.38,1
5,9,800000,774470.34,1
5,9,800000,800000,1
5,9,300000,300000,1
5,9,350000,340710.45,1
5,9,300000,292710.08,1
5,9,301000,295390.85,1
5,9,250000,243925.07,1
5,9,2000000,1935168.08,1
5,9,120000,117114.03,1
5,9,439000,428391.57,1
5,9,200000,190242.05,1
5,9,435000,416017.4,1
5,9,280000,258830.95,1
5,9,275000,254500.18,1
5,9,300000,278113.3,1
5,9,295000,272429.77,1
5,9,200000,179413.09,1
5,9,250000,230495.75,1
5,9,280000,251646.12,1
5,9,250000,225225.62,1
5,9,150000,139751.61,1
5,9,265000,238864.1,1
5,9,250000,225785.38,1
5,9,200000,180631.13,1
5,9,140000,126305.41,1
5,9,240000,209460.19,1
5,9,2000000,1861225.8,1
5,9,200000,175733.77,1
5,9,490000,428658.17,1
5,9,200000,169338.44,1
9,9,450000,450000,1
1,9,3000000,2432383.61,5
1,9,4500000,3999190.39,1
1,9,3000000,3000000,5
1,9,4500000,4044811.64,1
1,9,4000000,3997206.58,1
16,9.75,100000,88588.53,1
16,12.5,1200000,343469.91,1
16,12.25,120000,111118.34,1
16,8,520000,439202.98,1
16,8.5,800000,780601.53,1
16,8.5,800000,803529.31,1
17,15.25,3150000,283480.52,3
17,0,450000,402.5,3
2,9,3500000,2711339.63,1
2,9,5000000,4647997,1
2,9,2200000,2173213.67,1
3,9,3900000,3705988.98,1
4,9,200000,123288.92,1
4,9,850000,214323.95,1
4,9,200000,73430.57,1
4,9,700000,452722.5,1
4,9,1500000,1079533.64,1
4,13.5,190000,150787.47,3
4,9,200000,125969.88,1
4,9,600000,377871.77,1
4,9,200000,126151.47,1
4,0,400000,0,2
4,9,1390000,776885.48,1
4,9,200000,153006.85,1
4,9,320000,189316.51,1
4,9,450000,405790.28,1
4,9,220000,156288.46,1
4,9,350000,192822.89,1
4,9,150000,111473.57,1
4,9,200000,125972.5,1
4,9,200000,92351.81,1
4,9,300000,245801.92,1
4,9,300000,189464.68,1
4,9,300000,84393.85,1
4,9,450000,54048.82,1
4,9,345000,172571.18,1
4,9,800000,391552.02,1
4,9,700000,521989.25,1
4,9,630000,275309.76,1
4,9,150000,127830.37,1
4,9,300000,212676.56,1
4,9,210000,159960.13,1
4,9,590000,480282.36,1
4,9,400000,98659.47,1
4,9,695000,570345.48,1
4,9,800000,153069.55,1
4,9,150000,87030.27,1
4,9,200000,145196.68,1
4,9,700000,126884.3,1
4,9,617000,524292.97,1
4,9,2000000,626174.4,1
4,9,1000000,211985.78,1
4,9,473000,462435.67,1
4,9,700000,464199.31,1
4,9,640000,262262.97,1
4,9,1000000,527051.01,1
4,9,200000,49974.01,1
4,9,2000000,1398950.8,1
4,9,469000,402407.95,1
4,9,133000,91624.71,1
4,9,370000,217295.04,1
4,9,444000,296702.92,1
4,9,140000,94428.06,1
4,9,384000,262322.42,1
4,9,145000,99040.84,1
4,9,230000,74206.42,1
4,9,1200000,456416.52,1
4,9,840000,774500.9,1
4,9,475000,218155.86,1
4,9,650000,579909.25,1
4,9,1000000,517391.03,1
4,9,650000,597281.95,1
4,9,140000,47732.08,1
4,9,670000,565117.98,1
4,9,600000,471918.97,1
4,9,450000,44044.3,1
4,9,850000,748493.93,1
4,9,1000000,762052.98,1
4,9,200000,25958.8,1
4,9,434000,322693.03,1
4,9,450000,280468.34,1
4,9,700000,187158.31,1
4,9,1700000,1358094.38,1
4,9,1320000,1085802.72,1
4,9,200000,75107.67,1
4,9,2000000,715633.53,1
4,9,280000,180093.19,1
4,9,430000,165209.36,1
4,9,165000,15919.2,1
4,9,310000,99617.33,1
4,9,200000,90694.56,1
4,9,200000,118950.44,1
4,9,467000,338510.66,1
4,9,500000,262333.28,1
4,9,320000,228858.09,1
4,9,2000000,874019.68,1
4,9,391000,366465.14,1
4,9,600000,418477.43,1
4,9,300000,210514.56,1
4,9,700000,522318.12,1
4,9,210000,127851.97,1
4,9,125000,76141.01,1
4,9,800000,485612.28,1
4,9,2000000,570713.15,1
4,9,135000,85048.05,1
4,9,365000,171298.1,1
4,9,145000,67774.91,1
4,9,2000000,834948.66,1
4,9,1000000,580307.13,1
4,9,310000,210539.92,1
4,9,400000,241659.18,1
4,9,150000,51224.01,1
4,9,600000,509890.74,1
4,9,185000,125433.96,1
4,9,126000,122044.09,1
4,9,303000,182302.77,1
4,9,132000,76897.43,1
4,9,120000,67864.83,1
4,9,308000,188508.79,1
4,9,140000,65167.66,1
4,9,1500000,1157921.28,1
4,9,300000,210697.29,1
4,9,148000,96589.38,1
4,9,370000,314799.48,1
4,9,100000,46310.06,1
4,9,400000,322246.62,1
4,9,300000,255577.73,1
4,9,168000,96035.6,1
4,9,570000,191501.76,1
4,9,320000,255790.18,1
4,9,129000,102088.08,1
4,9,190000,96778.04,1
4,9,2000000,1887812.18,1
4,9,470000,425964.21,1
4,9,140000,94982.96,1
4,9,850000,574388.07,1
4,9,155000,89909.06,1
4,9,490000,323644.67,1
4,9,150000,74412.21,1
4,9,225000,88572.55,1
4,9,490000,333480.69,1
4,9,480000,368901.46,1
4,9,540000,444695.67,1
4,9,120000,80174.24,1
4,9,499000,297698.81,1
4,9,315000,290995.47,1
4,9,160000,97601.26,1
4,9,300000,127959.58,1
4,9,100000,45754.13,1
4,9,145000,102839.1,1
4,9,200000,215421.01,1
4,9,215000,135127.6,1
4,9,270000,144640.71,1
4,9,577800,458788.5,1
4,9,200000,189060.23,1
4,9,300000,275288.87,1
4,9,360000,286081.68,1
4,9,700000,531833.87,1
4,9,640000,491541.08,1
4,9,350000,169777.37,1
4,9,445000,338646.44,1
4,9,141000,101422.9,1
4,9,525000,376216.34,1
4,9,320000,231759.56,1
4,9,360000,328537.72,1
4,9,350000,251682.7,1
4,9,340000,222593.94,1
4,9,433000,342381.65,1
4,9,155000,92115.43,1
4,9,305000,261263.24,1
4,9,320000,267662.39,1
4,9,340000,221452.91,1
4,9,310000,157970.57,1
4,9,400000,338978.45,1
4,9,323000,236843.07,1
4,9,350000,188060.39,1
4,9,120000,87711.91,1
4,9,125000,70416.24,1
4,9,255000,136917.42,1
4,9,250000,112728.59,1
4,9,130000,104088.74,1
4,9,300000,236943.65,1
4,9,120000,71666.35,1
4,9,800000,638266.75,1
4,9,150000,116907.65,1
4,9,131000,112647.03,1
4,9,128900,107318.25,1
4,9,200000,123713.14,1
4,9,400000,310219.31,1
4,9,495000,449313.76,1
4,9,156000,123972.59,1
4,9,180000,141765.17,1
4,9,162000,138196.27,1
4,9,600000,491856.63,1
4,9,300000,132281.39,1
4,9,810000,525165.89,1
4,9,120000,99934.6,1
4,9,175000,153124.73,1
4,9,300000,280961.41,1
4,9,370000,338646.3,1
4,9,330000,266378.7,1
4,9,125000,54921.75,1
4,9,300000,245887.63,1
4,9,171000,110675.38,1
4,9,515000,471311.75,1
4,9,160000,145576.17,1
4,9,165000,139755.75,1
4,9,200000,139889.42,1
4,9,174000,163393.56,1
4,9,200000,134153.27,1
4,9,160000,107569.9,1
4,9,340000,322124.6,1
4,9,330000,303353.76,1
4,9,170000,135365.64,1
4,9,200000,139536.35,1
4,9,136000,113961.49,1
4,9,200000,178193.02,1
4,9,160000,111396.76,1
4,9,300000,269769.91,1
4,9,730000,629691.71,1
4,9,155000,127936.43,1
4,9,1500000,1084456.08,1
4,9,156000,148133.56,1
4,9,150000,93196.12,1
4,9,200000,152562.28,1
4,9,380000,342908.23,1
4,9,120000,103255.12,1
4,9,427000,363201.02,1
4,9,158000,150355.66,1
4,9,300000,238660.71,1
4,9,530000,458342.45,1
4,9,160000,128972.88,1
4,9,100000,75086.4,1
4,9,2000000,1209266.54,1
4,9,175000,156167.08,1
4,9,120000,86494.61,1
4,9,300000,233938.88,1
4,9,1315000,748067.61,1
4,9,600000,258704.05,1
4,9,390000,366071.57,1
4,9,500000,274080.67,1
4,9,560000,330861.65,1
4,9,250000,40122.48,1
4,9,300000,290664.4,1
4,9,460000,208779.77,1
4,9,345000,240904.05,1
4,9,425000,296310.92,1
4,9,315000,223714.44,1
4,9,320000,187732.47,1
4,9,355000,217900.77,1
4,9,510000,359685.42,1
4,9,370000,268502.66,1
4,9,300000,13454.39,1
4,9,622000,502818.19,1
4,9,390000,311765.03,1
4,9,414000,312907.98,1
4,9,450000,348868.18,1
4,9,345000,295473.84,1
4,9,380000,326160.82,1
4,9,500000,354789.54,1
4,9,650000,390278.64,1
21,13,300000,403676.87,3
22,0,300000,0,2
22,0,300000,0,2
23,13,200000,231430.68,3
23,13,300000,323387.27,3
23,13,150000,247782.15,3
23,13,76000,129745.97,3
7,9,500000,500000,1
7,9,500000,500000,1
7,9,500000,500000,1
5,9,220000,208878.28,1
5,9,300000,300000,1
5,9,470000,443460.07,1
5,9,315000,315000,1
5,9,870000,870000,1
5,9,300000,269733.56,1
5,9,600000,600000,1
5,9,650000,628274.59,1
5,9,216000,209347.26,1
5,9,300000,292410.08,1
5,9,385000,373719.6,1
5,9,505000,480106.74,1
5,9,610000,592685.17,1
5,9,400000,400000,1
5,9,150000,138675.91,1
5,9,330000,330000,1
5,9,280000,258861.68,1
5,9,200000,185256.56,1
5,9,300000,285438.66,1
5,9,350000,350000,1
5,9,165000,156991.26,1
5,9,420000,395424,1
5,9,540000,454425.28,1
5,9,125000,105238.35,1
5,9,471000,437261.96,1
5,9,1500000,1271212.31,1
5,9,325000,301595.23,1
5,9,394000,365443.03,1
5,9,250000,218252.17,1
5,9,390000,360767.14,1
5,9,350000,323310.59,1
5,9,500000,479775.31,1
5,9,335000,327143.86,1
5,9,375000,365512.6,1
5,9,165000,160371.79,1
5,9,345000,345000,1
5,9,417000,404677.76,1
5,9,368000,356757.7,1
5,9,550000,550000,1
5,9,340000,340000,1
5,9,311000,311000,1
5,9,300000,287575.77,1
5,9,380000,362070.33,1
5,9,180000,170492.27,1
5,9,225000,213625.51,1
5,9,380000,360023.86,1
5,9,485000,465504.23,1
5,9,300000,293020.19,1
5,9,300000,292710.08,1
5,9,300000,277199.52,1
5,9,790000,778143.4,1
5,9,140000,136143.04,1
5,9,128500,128500,1
5,9,410000,410000,1
5,9,345000,345000,1
5,9,417000,417000,1
9,9,1000000,958181.06,1
9,9,319000,319000,1
6,0,990000,0,2
6,0,500000,0,2
6,0,990000,0,2
6,0,350000,0,2
6,0,700000,0,2
6,0,495000,0,2
6,17.5,500000,195592.83,6
6,0,700000,0,2
24,0,700000,0,2
16,12.56,450000,214730.53,1
16,13,480000,240926.54,1
16,8.5,305000,274948.34,1
16,13.02,540000,289347.34,5
16,12.25,55000,34161.01,1
16,12,1600000,491326.48,1
16,9,220000,87669.75,1
16,9,80000,7248.87,1
16,10,360000,238701.82,1
16,10.25,378000,339171.78,1
16,12,72000,43204.64,1
16,11.75,200000,35109.56,1
16,9,450000,236818.41,1
16,11.25,499000,465626.16,1
16,11.98,205000,117123.09,1
16,8.5,80000,81382.08,1
16,11.78,180000,92961.69,1
17,9,1600000,31878.97,1
17,8.5,480000,15270.31,1
17,9,400000,-6010.46,1
17,12.52,400000,405216.23,1
17,14.03,260000,185244.7,1
17,13.03,450000,40889.99,1
17,13.03,180000,-240.75,1
17,13.03,180000,-315.7,1
17,13.03,180000,-103.84,1
17,8.5,400000,81393.45,1
4,9,470000,251066.88,1
4,0,500000,0,2
4,0,300000,0,2
4,0,350000,0,2
4,9,901000,249842.34,1
4,0,300000,0,2
4,9,500000,184877.95,1
4,9,1800000,1445594.08,1
4,9,500000,148702.6,1
4,9,880000,633798.38,1
4,9,150000,113905.09,1
4,9,330000,316139.87,1
4,9,150000,43662.85,1
4,9,340000,303952.84,1
4,9,260000,136557.3,1
4,9,320000,181425.76,1
4,9,210000,178732.57,1
4,9,320000,220428.74,1
4,9,200000,76130.87,1
4,9,400000,69950.07,1
4,9,300000,52706.44,1
4,9,1500000,777862.82,1
4,9,195000,130563,1
4,9,300000,168990.19,1
4,9,200000,41471.02,1
4,9,400000,79673.57,1
4,9,225000,100991.89,1
4,9,300000,68070.68,1
4,9,230000,142379.77,1
4,10,500000,150,1
4,9,200000,81551.08,1
4,9,220000,-951.95,1
4,9,180000,92376.58,1
4,9,170000,21915.88,1
4,9,180000,110725.97,1
4,9,340000,145133.74,1
4,9,350000,260518.52,1
4,9,160000,139569.29,1
4,9,340000,139703.05,1
4,9,145000,40268.81,1
4,9,133000,62320.41,1
4,9,190000,91790.79,1
4,9,755000,703220.93,1
4,9,120000,98125.44,1
4,9,375000,244412.04,1
4,9,100000,66386.94,1
4,9,200000,53848.52,1
4,9,500000,392536.24,1
4,9,250000,219283.02,1
4,9,600000,449446.7,1
4,9,320000,279145.74,1
4,9,120000,71576.21,1
4,9,130000,92453.98,1
4,9,154000,135759.91,1
4,9,390000,375007.7,1
4,9,210000,146869.95,1
4,9,300000,209439.68,1
4,9,300000,237345.66,1
4,9,400000,382434.59,1
4,9,310000,276872.6,1
4,9,157000,132971.45,1
4,9,250000,219089.73,1
4,9,220000,186983.48,1
18,15,990000,541266.31,4
5,9,200000,189031.14,1
5,9,600000,572598.73,1
5,9,220000,193394.4,1
5,9,295000,265464.38,1
5,9,311000,279464.68,1
5,9,310000,278486.78,1
5,9,250000,231570.72,1
5,9,250000,231761.09,1
5,9,320000,296329.3,1
5,9,305000,282206.59,1
5,9,293000,270805.91,1
5,9,295000,280230.08,1
5,9,280000,271726.07,1
5,9,230000,230000,1
5,9,2000000,1855040.69,1
5,9,155000,149060.16,1
5,9,325000,317273.75,1
25,9,10000000,10241032.95,1
1,9,7500000,7487889.9,1
1,9,3000000,3000000,1
1,9,2000000,2020935.52,1
16,9,400000,262559.31,1
16,12.25,478000,267659.35,1
16,11.5,200000,18470.27,1
16,10.02,915000,891533.18,1
16,9,59880,0,1
16,11.23,124000,75703.09,1
16,12.5,250000,0,4
16,12.5,105000,88427.65,1
16,12.5,200000,200000,1
16,7.58,999000,924537.51,1
16,10.9,160200,84587.93,1
16,13.02,400000,126085.15,1
16,11.54,120000,68456.6,1
16,12.75,211500,121587.72,1
16,10.25,50000,6805.5,1
16,10.25,230000,223641.85,1
16,12.53,200000,86139.22,1
16,12.75,183600,88027.14,1
16,9,90000,69073.74,1
16,13.02,100000,41977.72,1
16,13.02,200000,142741.69,1
16,10.25,202500,123244.23,1
16,9.91,184500,0,1
16,9,400000,180045.66,1
16,8.25,120000,111145.4,1
16,9,810000,602788.13,1
16,11.25,50000,22937,4
16,13.02,80000,0,1
16,12.75,1008000,228524.48,1
16,9,4800000,3013839.68,1
16,9,1500000,1375418.46,1
16,8,300000,217385.01,1
16,10.25,200000,113259.11,1
16,11.05,219200,164054.06,1
16,10.25,64800,36790.35,1
16,8.5,94000,94333.33,1
16,10.5,76500,70739.5,1
16,13.5,495000,327675.93,1
16,13,225000,174991.91,1
17,13.03,500000,270.33,1
17,5,330000,141720.84,1
17,8.5,4400000,1558.99,1
17,8.5,90000,72065.01,1
17,9,1000000,71023.96,1
17,13.03,2250000,2318957.87,1
17,9,1800000,1508219.51,1
17,9,900000,754162.08,1
2,9,8500000,7686041.01,1
4,9,1000000,761556.6,1
4,9,700000,147220.11,1
